cnpj_basico,identificador_matriz_filial,nome_fantasia,tipo_logradouro,logradouro,numero,bairro,cep,uf,municipio,cnae_fiscal_principal,cnae_fiscal_secundaria
03890809,1,LAR ESPIRITA ANDRE LUIZ,RUA,BELMIRO VICENTE,13,JARDIM SAO VICENTE,15420000,SP,6459,9430800,"9493600,9499500"
01924069,2,BRUCAI LOGISTICA,AVENIDA,DOUTOR ALBERTO JACKSON BYINGTON,3055,INDUSTRIAL ANHANGUERA,06276000,SP,6789,4930203,"4930201,4930202,5211701,5250804,5250805,5229099,7739099,7830200"
00580435,1,,AVENIDA,DR. PEDRO SOARES DE CAMARGO,232,ANHANGABAU,13208080,SP,6619,6462000,
00580567,1,,ESTRADA,CHICO MENDES,185,SERTAOZINHO,13426420,SP,6875,9430800,"5811500,5911199,7490199,8230001,8599604,9493600,9499500"
02200976,1,,ESTRADA,VICINAL,2000,SANTA AMELIA,15225000,SP,2971,9430800,"9493600,9499500"
01937635,2,SONDA SUPERMERCADOS EXPORT E IMPORT LTDA,AVENIDA,SENADOR TEOTONIO VILELA,1433,INTERLAGOS,04801010,SP,7107,4711302,
01937635,2,,RUA,THALES DOS SANTOS FREIRE,923,BAETA NEVES,09751020,SP,7075,4711302,
03892492,1,INSTITUTO EDUMED,RUA,GIUSEPPE MAXIMO SCOLFARO,944,CIDADE UNIVERSITARIA,13083100,SP,6291,8599699,
01941678,2,,ESTRADA MUNICIPAL,JOSE DA SILVA MINEIRO,1215,CHACARA DA GERMANA,12284851,SP,6271,2949299,
01943121,2,,AVENIDA,JANDIRA,501,INDIANOPOLIS,04080003,SP,7107,5510801,"4772500,5223100,8230001,9601701,7739099,5510802,5611201"
01949160,2,MAIORH TRABALHO TEMPORARIO,RUA,TENENTE MANOEL PEDRO DE CARVALHO,36,JARDIM BELA VISTA,12209060,SP,7099,7820500,
02202411,1,,RUA,PEDRO POMPONAZZI,890,VL MARIANA,04115000,SP,7107,8112500,
01955808,2,FITEC,RUA,AGUACU,79,ALPHAVILLE,13098321,SP,6291,6201501,"6209100,7210000"
01958177,2,SANTA THEREZA PARTICIPACOES S/C LTDA,PRACA,DO VATICANO,52,JARDIM EUROPA,01449060,SP,7107,8299702,
03893865,1,ARCO-IRIS TINTAS,AVENIDA,REPUBLICA,2212,MARIANA,17509031,SP,6681,4741500,
03894116,1,AAA,RUA,AMAZONAS,560,CENTRO,15275000,SP,6721,9430800,"9493600,9499500"
02203769,1,,RUA,PRIMEIRO DE MARCO,500,JARDIM NOSSA SENHORA AUXILIADORA,13075250,SP,6291,9430800,"9493600,9499500,8800600,7111100,7112000,8599604"
03895176,1,AROB,RUA,44,0464,VILA MARILIA,14780550,SP,6209,9430800,"9493600,9499500"
01983812,2,,ESTRADA,MUNICIPAL VENDA BRANCA,S/NR.,RETIRO CARNEIROS,13700000,SP,6317,0162899,9319199
03895834,1,P P B - MONGAGUA,AVENIDA,SAO PAULO,2050,CENTRO,11730000,SP,6723,9492800,
02205188,1,,RUA,SOLIDONIO LEITE,1890,VILA IVONE,03275000,SP,7107,9430800,"9493600,9499500"
03896348,1,,RUA,GRECIA,90,JARDIM DAS NACOES,13256731,SP,6569,9430800,"9493600,9499500"
03896676,1,PARTIDO SOCIALISTA BRASILEIRO - PSB,RUA, PEDRO DE TOLEDO,283,CENTRO,08900000,SP,6467,9492800,
03896718,1,,RUA,PAULO FRANCISCHINI,90,VILA CARMELO,18609560,SP,6249,7020400,4619200
02003402,2,ADM DO BRASIL,RUA,AMADOR BUENO,333,CENTRO,11013153,SP,7071,4623199,"0210107,2061400,4622200,4623103,4623106,4623109,4632001,4632003,4637102,4637103,4671100,4683400,5232000,5250803,8219999"
02206174,1,CENTRO CULTURAL ISEGUN,RUA,ANTONIO GOMES DE SOUZA,476,JARDIM PROFESSOR ANTONIO PALOCCI,14079163,SP,6969,9312300,
02012862,2,,RUA,TAMOIOS,751,JARDIM AEROPORTO,04630001,SP,7107,5111100,5120000
02013667,2,TARGET,AVENIDA,MAGALHAES DE CASTRO,4800,CIDADE JARDIM,05676120,SP,7107,4693100,"4632001,4635499,4644301,4645101,4646001,4646002,4649401,4649403,4649499,4664800,4673700,4691500,4763601,4789005,6463800,7020400,7490104,7820500"
02015213,2,,AVENIDA,JOAO JORGE GARCIA LEAL,01200,PARQUE INDUSTRIAL,14790000,SP,6449,4681802,
03897847,1,HOSPITAL BOM SAMARITANO,RUA,RUA ARARAS 641,641,SITIO NOVO,13169900,SP,6175,8610102,"6550200,8621601"
03897955,1,CONDOMNIO SUCURI,ESTRADA,MUNICIPAL URU-BAIRRO SUCURI,S/N,BAIRRO SUCURI,16650000,SP,7219,9430800,"9493600,9499500"
03898606,1,,RUA,DOUTOR GURGEL,1041,CENTRO,19015140,SP,6929,9430800,"9493600,9499500"
02026370,1,,AVENIDA,ARCENIO RIEMMA,200,DISTRITO INDUSTRIAL DO UNA I,12072250,SP,7183,2599399,"4292801,7112000,7739003,3319800"
00587728,1,,RUA,MARECHAL DEODORO,3267,VL FARIA,13560201,SP,7079,8112500,
03899793,1,CONDOMINIO RESIDENCIAL VILLA BORGHESE II,RUA,PROJETADA E,2001,VILLA BORGHESE,15042102,SP,7097,8112500,
02208772,1,,AVENIDA,DR. CARLOS DE CAMPOS,1167,VILA INDUSTRIAL,13024500,SP,6291,6810202,
02209415,1,,AVENIDA,DR. YOJIRO TAKAOKA,4.700,ALPHAVILLE,06541038,SP,7047,4511101,
03900652,1,,RUA,CUNHA BASTOS,672,CENTRO,13480780,SP,6639,4731800,"4732600,4729602"
03900813,1,,RUA,PREFEITO  JOSE  ALFERES  FILHO,274,CENTRO,19870000,SP,6423,9492800,
03901141,1,,RUA,TEOFILA  WANDERLINDER,143,VILA  ALICE,11704450,SP,6921,8112500,
02210213,1,ASPOMIL,RUA,SORIANO DE SOUSA,305,TATUAPE,03066020,SP,7107,9412099,
02210377,1,,RUA,LUIGI GALVANI,200,ITAIM BIBI,04575020,SP,7107,8112500,
03901422,1,,AVENIDA,SIQUEIRA  CAMPOS,315,EMBARE,11045201,SP,7071,8112500,
03901503,1,,RUA,15 DE NOVEMBRO,1131,CENTRO,18480000,SP,6557,9492800,
02062894,2,,AVENIDA,ANCHIETA,343,JARDIM NOVA AMERICA,12242280,SP,7099,6911701,
03902212,1,MRG PARTICIPACOES LTDA,RUA,GUARARA,435,JARDIM PAULISTA,01425000,SP,7107,6462000,
00590718,1,,RUA,LOURDES RABELO,230,VILA MILTON,07063100,SP,6477,8112500,
00590792,1,,RUA,FRANCISCO TOMETICH,583,JARDIM VALENTINA,09412190,SP,6967,5611203,
03902547,1,PPS,AVENIDA,JOAQUIM MIGUEL COUTO,993,VILA COUTO,11510010,SP,6371,9492800,
02211906,1,,ALAMEDA,CLEVELAND,509,CAMPOS ELISEOS,01218000,SP,7107,6492100,
02090452,2,ACNSF,RUA,FRANCISCA JULIA,290,SANTANA,02403010,SP,7107,9491000,
02090452,2,ACNSF,RUA,DOM DOMINGOS DE SILOS,208,JARDIM SAO BENTO,02526030,SP,7107,9491000,
02091365,2,,RUA,TREZE DE MAIO,1933,BELA VISTA,01327001,SP,7107,4783101,4783102
02212646,1,,RUA,PIRES DA MOTA,30,ACLIMACAO,01529000,SP,7107,8112500,
02212950,1,,RUA,PAULINO BOTELHO DE ABREU SAMPAIO,573,VILA PUREZA,13561060,SP,7079,9412099,
03904064,1,,RUA,RAMAO BONEL,108,BUTANTA,05572030,SP,7107,8112500,
02105568,2,,RODOVIA,ASSIS CHATEAUBRIAND,S/N,VILA MARIANA,19053680,SP,6929,4649401,
02106825,2,GRANO ALIMENTOS,AVENIDA,DR. GASTAO VIDIGAL,1946,VILA LEOPOLDINA,05316900,SP,7107,4639701,4632001
03905217,1,PRTB MAUA / SP,RUA,FRANCISCO JARDIM,545,JARDIM ANCHIETA,09361000,SP,6689,9492800,
03905268,1,PARTIDO TRABALHISTA BRASILEIRO,RUA,SAO PEDRO,52,JD SAN MATHEUS,14835000,SP,7263,9492800,
03552541,2,,RUA,CAMINHO B ENGENHO VELHO,137,SITIO SAO JOSE,13369899,SP,6309,4639701,"4637199,4686902"
00594590,1,,RUA,NAZARETH,87,SANTA PAULA,09551200,SP,7077,7020400,"7739099,7119704,7810800,7820500,7490199,8630599,3319800"
03906696,1,CRECHE MONTEIRO LOBATO,RUA,ARTHURO IANNI,90,VILA IANNI,13313150,SP,6579,9430800,"9493600,9499500"
03906848,1,GABILUCA REPRESENTACOES,AVENIDA,ONZE DE AGOSTO,716,VILA CLAYTON,13276130,SP,7225,4613300,
00595036,1,,RODOVIA,SP 225,S/N,ZONA RURAL,13860000,SP,6105,4681802,4930203
03907035,1,PP - 11,PRACA,CORONEL JORDAO,250,CENTRO,18460070,SP,6565,9492800,
02140198,1,,AVENIDA,PRESIDENTE JUSCELINO KUBITSCHEK 1909,1909,VILA NOVA CONCEICAO,04543907,SP,7107,4752100,"4649402,6190601,6203100,6462000,7020400,9512600"
03907388,1,,RUA,ITALIA,272,ATIBAIA JARDIM,12942740,SP,6181,9492800,
03907407,1,,RUA,GABRIELE D'ANNUNZIO,330,CAMPO BELO,04619001,SP,7107,7020400,"6209100,8599603"
02149799,2,,RUA,JOSE BONIFACIO,378,CENTRO,12500030,SP,6469,8690999,
03908320,1,P.V.,RUA,TRES,803,CENTRO,13510000,SP,7035,9492800,
03908614,1,CONPEM,RUA,4 DE ABRIL,551,CENTRO,17500012,SP,6681,9491000,
02170739,2,BILL' S HOTEL,RUA,AUGUSTO PEREIRA DE MORAES,131,CENTRO,16300001,SP,6847,5510801,
03476811,2,,ALAMEDA,VIEIRA DE CARVALHO,36,SANTA TEREZINHA,09210630,SP,7057,8211300,
00597684,1,,RUA,TRES DE MAIO,260,VILA MARIANA,04044020,SP,7107,8112500,
03909798,1,PDT,RUA,AQUIDABAN,486,CENTRO,17320000,SP,6697,9492800,
02184597,2,,RUA,JOLI,613,BRAS,03016020,SP,7107,1412601,1412603
02219108,1,,RUA,BARRA DO JACARE,320,VILA ZAT,02977090,SP,7107,9430800,"9493600,9499500"
03910644,1,,AVENIDA,PAULISTA,2202,BELA VISTA,01310932,SP,7107,7311400,
02219834,1,,RUA,17,397,SAPE,11682192,SP,7209,8112500,
02220063,1,,RUA,AFONSINA BALBINA SIQUEIRA,272,CJ. NENE P. LIMA,13730330,SP,6711,9430800,"9493600,9499500"
03911320,1,,AVENIDA,DOUTOR HERMINIO OMETTO,336,JARDIM ALVORADA,13611300,SP,6635,9492800,
03911578,1,PMDB,RUA,ANA MARIA PULICI FIORAVANTE,521,CENTRO,15110000,SP,6451,9492800,
02221152,1,,RUA,JORGE HILSDORF,47,BELA VISTA,13611400,SP,6635,9430800,"9493600,9499500"
00600356,1,,AVENIDA,PROFA VIRGILIA R. A. DE C. PINTO,158,JARDIM LEONOR MENDES DE BARROS,02346000,SP,7107,7319002,
02221685,1,,AVENIDA,DO TABOAO,2582,TABOAO,09655000,SP,7075,8112500,
02223966,2,,ALAMEDA,RIO NEGRO,585,ALPHAVILLE CENTRO INDUSTRIAL E EMPRESARIAL/ALPHAV,06454000,SP,6213,5510802,"6822600,6821802"
02223966,2,,RUA,JERONIMO DA VEIGA,248,JARDIM PAULISTA,04536001,SP,7107,6822600,5510802
02227108,2,POLAR,AVENIDA,JOAO JAMIL ZARIF,S/N,CUMBICA,07141310,SP,6477,5111100,5120000
03913690,1,,RUA,BARAO DE ARARY,885,CENTRO,13600170,SP,6165,6822600,6821801
02222543,1,BG - INCORPORACAO.,AVENIDA,ADOLFO PINHEIRO,2464,SANTO AMARO,04734004,SP,7107,4110700,
03914276,1,,RUA,GRA-BRETANHA,325,VILA PRINCIPE DE GALES,09060500,SP,7057,6622300,
03914331,1,P.M.D.B,RUA,BARAO DO RIO BRANCO,315,CENTRO,19570000,SP,6949,9492800,
02223258,1,R3 HOUSE CONSTRUCOES,RUA,JOAQUIM NABUCO,47,BROOKLIN PAULISTA,04621000,SP,7107,4120400,"4110700,4321500,4322301,4330403,4330404,4330405,4330499,4399103,4744099,6319400,6619302,6810201"
00602457,1,TAREFEIROS DO AMOR,RUA,PEDRO NASCIMENTO FERRADOR,150,ALTO DA MOOCA,03128120,SP,7107,9491000,
03914970,1,,RUA,FREDERICH VON VOITH,1800,JARAGUA,02995000,SP,7107,8112500,
02224013,1,,AVENIDA,ALMIRANTE COCHRANE,194,APARECIDA,11040002,SP,7071,8112500,
00603036,1,,ALAMEDA,ANTILHAS,268,TAMBORE,06544080,SP,7047,1731100,"1813099,1821100,1822999,2222600,4622200,4623199,4632001,5211799,5250804"
03915552,1,CONSULADO DA BELGICA,AVENIDA,PAULISTA,2073,CERQUEIRA CESAR,01311300,SP,7107,9900800,
02257365,2,,RUA,BARAO DO AMAZONAS,1825,JD SUMARE,14025110,SP,6969,8121400,"8111700,8129000,8130300,8211300,8219999"
02415408,2,,RODOVIA,RAPOSO TAVARES,SN,-,18125000,SP,3065,5221400,
00604081,1,C M J,RUA,MARTINS COELHO,96,CENTRO,11800000,SP,6623,8411600,
02225299,1,,RUA,DR ALBERTO TORRES,39,PERDIZES,05006030,SP,7107,8112500,
02270689,2,REPSOL SINOPEC BRASIL SA - SAPINHOA - CONSORCIADA,RUA,PIAUI,100,BARRA VELHA,11630000,SP,6509,0600001,0910600
03916625,1,MDB,RUA,MARIO ROCHA,113,CENTRO,13857000,SP,2959,9492800,
03917778,1,,PRACA,ALFREDO EGYDIO DE SOUZA ARANHA,100,PARQUE JABAQUARA,04344902,SP,7107,6470101,
03918236,1,,RUA,ANIBAL MOLINA,43,EUGENIO DE MELO,12247150,SP,7099,8711502,"8650099,8660700"
03918304,1,,ALAMEDA,VIEIRA DE CARVALHO,132,SANTA TEREZINHA,09210630,SP,7057,6622300,7020400
02227332,1,INBESA-TODOS PELO MEIO AMBIENTE,RUA,DOMENICO GUGLIELMINO,247,PARQUE SAO FRANCISCO,08526060,SP,6415,9430800,"9493600,9499500"
02227712,1,SUPERMERCADO JOAO PEDRO,RUA,MARIO SOARES,377,VILA CALBENTE,19360000,SP,7055,4711302,"4721102,4722901,5611203"
02302100,2,EDP SAO PAULO DISTRIBUICAO DE ENERGIA S.A.,RUA,SUICA,1613,JD CARANGOLA,12403610,SP,6861,3514000,
02302100,2,EDP SAO PAULO DISTRIBUICAO DE ENERGIA,AVENIDA,PAULO FACCINI,1527,MACEDO,07111000,SP,6477,3514000,
03919178,1,,RUA,DESEMBARGADOR ARAGAO,21,VILA MARIANA,04102010,SP,7107,8112500,
02227977,1,RENASCER,RUA,PRINCESA ISABEL,250,CENTRO,17810000,SP,6679,9430800,"9493600,9499500"
00606879,1,SHOPPING DOS COLCHOES E CENTER COLCHOES,AVENIDA,DO RIO PEQUENO,1384,RIO PEQUENO,05379000,SP,7107,4754702,
02228353,1,W G M,RUA,PROFESSOR JOAO ARRUDA,359,PERDIZES,05012000,SP,7107,6462000,"6810201,6810202,6810203,4399101"
03919633,1,,RUA,ANTONIO DA CUNHA COELHO,170,MOINHO VELHO,02929010,SP,7107,9491000,
02312349,2,IGRJA EVANGELICA JESUS VOLTARA,RUA,ZEFERINO ALVES DE OLIVEIRA,90,PONTE ALTA,07179260,SP,6477,9491000,
03920165,1,,RUA,AMADOR BUENO,474,SANTO AMARO,04752901,SP,7107,6470101,
03920517,1,BE-LIFE,RUA,ANTONIO GUIRALDO,84,JARDIM REGENTE,13336354,SP,6511,8610102,"8621601,8621602,8630501,8630502,8630504,8630506,8630599"
02328280,2,ELEKTRO ELETRICIDADE E SERVICOS S/A,RUA,MARIO ANGELO SEREGHETTI,1110,CENTRO,19200000,SP,6885,3514000,
02328280,2,,RUA,JOAQUIM CARDOSO,1753,CENTRO,15570000,SP,6315,3512300,
02328280,2,,ESTRADA,VICINAL ARTUR NOGUEIRA,KM 0,SUBESTACAO,13160990,SP,6175,3514000,4221902
02328280,2,ELEKTRO,AVENIDA,POTENCIAL,965,DISTRITO INDUSTRIAL,13505080,SP,6979,3514000,
02328280,2,ELEKTRO ELETRICIDADE E SERVICOS S/A,RUA,VALERIA CICCONI,374,VILA SANTA ROSA,11431110,SP,6475,3514000,
02229804,1,,RUA,WILHELM WINTER,301,DISTRITO INDUSTRIAL,13213000,SP,6619,8211300,"4930201,4930202"
02229843,1,MANANCIAL TINTAS,ESTRADA,DA BARONESA,217,BARONESA,04941175,SP,7107,4741500,4542101
03921703,1,COOPERATIVA,RUA,VINTE E QUATRO DE MAIO,188,CENTRO,01041001,SP,7107,4930202,
00609433,1,,AVENIDA,DR. AUGUSTO DE TOLEDO,801,S. PAULA,09540080,SP,7077,8112500,
00609569,1,,ALAMEDA,MAMORE,535,ALPHAVILLE CENTRO INDUSTRIAL E EMPRESARIAL/ALPHAV,06454040,SP,6213,9001999,"6810201,6810202,6810203,7319099,8230001"
00609724,1,,RUA,DOS BENEDITINOS,148,JARDIM COLOMBO,05629050,SP,7107,7490104,6462000
00609712,1,,RUA,TREZE DE MAIO,1633,BELA VISTA,01327000,SP,7107,8112500,
02342271,2,,ESTRADA MUNICIPAL,DO VOTUPARIM,1629,VOTUPARIM,06513030,SP,7047,6311900,"5211702,6209100,6319400,6399200,7420005,8211300,8219901,8219999,8299707,8299799"
02231200,1,DORY DIAS,AVENIDA,GUAPIRA,951,TUCURUVI,02265001,SP,7107,4120400,4299501
00610016,1,,RUA,LIBERO BADARO,346,CENTRO,01009000,SP,7107,6462000,
02368373,2,,AVENIDA,GUARANA,1390,AREA DA FAZ. CASCATA,13140031,SP,6831,4681801,
02232872,1,AGHA TEXTIL,AVENIDA,ENG LUIZ CARLOS BERRINI,1748,CIDADE MONCOES,04571000,SP,7107,4616800,
03924641,1,CIDADANIA GLICERIO,RUA,RIO BRANCO,206,DISTRITO JURITIS,16270000,SP,6443,9492800,
03924864,1,,RUA,PEDRINA MARIA DA SILVA VALENTE,30,HORTO DO YPE,05782450,SP,7107,8112500,
03925320,1,DIRETORIO MUNICIPAL PSDB DE ALVINLANDIA,AVENIDA,JOSE BONIFACIO DO COUTO,307,CENTRO,17430000,SP,6129,9492800,
02234134,1,,RUA,GIULIO FERRO,148,ITAQUERA,08255230,SP,7107,8112500,
02234157,1,,AVENIDA,PAULISTA,2064,BELA VISTA,01310928,SP,7107,3101200,"3102100,3104700,4754701,4754702,9529105,4930202"
02234166,1,,RUA,ANTONIETA DE MORAIS,360,VILA MATILDE,03517000,SP,7107,9491000,
00613472,1,,AVENIDA,DR CARLOS BOTELHO,2139,CENTRO,13560250,SP,7079,4754701,
03926442,1,,AVENIDA,JOSE MUNIA,5650,CHACARA MUNICIPAL,15090185,SP,7097,9319101,9319199
03926622,1,,RUA,SEBASTIAO RODRIGUES,252,NOVA RIOLANDIA,15495000,SP,6985,9492800,
02235308,1,MINISTERIO HAMAKOM,RUA,PAULO AVELAR,15,PARADA INGLESA,02243010,SP,7107,9491000,
02412536,2,CASA DO CRIADOR,RUA,NOGUEIRA DE IGUAPE,01,JARDIM LIMOEIRO,08382525,SP,7107,9430800,"9493600,9499500"
00613964,1,,RUA,SILVIA,89,BELA VISTA,01331010,SP,7107,8112500,
03927069,1,,RUA,GENERAL JARDIM,253,VILA BUARQUE,01223011,SP,7107,8112500,
02414436,2,,RUA,BARAO DE JUNDIAI,202,CENTRO,13201010,SP,6619,9102301,
02426956,2,AD VARZEA PAULISTA,RUA,PEDRO ROCHA,392,JD MARIA DE FATIMA,13220520,SP,7233,9491000,
00614930,1,,RUA,HENRIQUE SCHAUMANN,125,PINHEIROS,05413010,SP,7107,9430800,"9493600,9499500"
02436714,2,STUDIO 55,AVENIDA,ANTARTICA,408,BARRA FUNDA,05003020,SP,7107,4781400,
02237868,1,,SITIO,PRIMAVERA-ROD. SP 344 S.JOAO/VGSUL,S/N,PEDRA BRANCA,13870672,SP,7083,9329899,
00616675,1,,AVENIDA,BRASILIA,1859,JARDIM NOVA YORQUE,16018000,SP,6155,4744099,"4744001,4619200"
03929963,1,,RUA,DOUTOR ALCEU DE CAMPOS RODRIGUES,247,VILA NOVA CONCEICAO,04544000,SP,7107,8650099,8660700
03930174,1,,RUA,ABRAAO RIBEIRO,32.419,TUDE BASTOS,11725080,SP,6921,9430800,"9493600,9499500"
03930301,1,,RUA,CARIJOS,156,VILA TUPI,11703250,SP,6921,8112500,
03930318,1,ENTREGANHE,AVENIDA,COPACABANA,281,JD. PROF. BENOA,06502001,SP,7047,7319099,"7319001,7319002,7319003,7319004"
00617194,1,EDIFICIO MONT BLANC,RUA,MIRAGEM,202,ALTO DA MOOCA,03346020,SP,7107,8112500,
02476052,2,DI POLLINI,AVENIDA,ALCANTARA MACHADO,2126,BRAS,03102004,SP,7107,4782201,
03048749,2,,RUA,FLORIDA,277,JARDIM CANHEMA,09942031,SP,6377,9430800,"9493600,9499500"
00618655,1,,AVENIDA,MAL FLORIANO PEIXOTO,20,GONZAGA,11060300,SP,7071,8112500,
03932747,1,L O Z,RUA,CARDOSO DE ALMEIDA,898,PERDIZES,05013001,SP,7107,8640212,
02496699,2,,RUA,FREI CLAUDIO ARGOTE,185,VILA APARECIDA,18401190,SP,6549,4789099,
02240975,1,,RUA,BENEDITO MERLINO,779,JARDIM MARIA ROSA,14405448,SP,6425,8511200,9430800
03933588,1,EDIFICIO SERRA AZUL,RUA,"CLOVIS OLIVEIRA,",378,JARDIM GUEDALA,05616070,SP,7107,8112500,
02241749,1,,RUA,FRANCESCA SAPOCHETI CASTRUCCI,805,JARDIM ASTURIAS,11420550,SP,6475,4731800,4732600
03933808,1,EMPREENDIMENTOS IMOBILIARIOS SONHO MEU,RUA,BRASILIA,220,MIRASSOL,17900000,SP,6389,4110700,
03934215,1,PSB,RUA,SAO MIGUEL,70,JARDIM BOA VISTA,06322210,SP,6313,9492800,
02528852,2,JOSENI TRANSPORTES LTDA,RODOVIA,BR 153 - KM 72,S/N,PALHINHA,15010970,SP,7097,4930202,
00221068,2,,AVENIDA,GUINLE,1211,CUMBICA,07221070,SP,6477,2740602,2511000
02243432,1,CSESE,RUA,CHRISPIM FERREIRA DE SOUZA,144,JARDIM PARANAPANEMA,13100223,SP,6291,8800600,"9493600,9499500,9329899"
00622106,1,CELTAS VESTIBULARES,RUA,OLGA BUZZO PUIA,105,EST. DAS PAINEIRAS,15895000,SP,6327,8513900,
03936157,1,PMDB DE GUAICARA-SP,RUA,JOSE FRANCISCO MOCO,805,CJ HAB JOAO ZAMIAN,16430000,SP,6445,9492800,
02547024,2,JAVAES SA ESCRITORIO CORRESPONDENTE,RUA,GAL JARDIM,60,VILA BUARQUE,01223902,SP,7107,7490101,
00622858,1,TRC,RUA,MARCO PALMEZZANO,325,AMERICANOPOLIS,04337160,SP,7107,2610800,
00622982,1,ASSOCIACAO EL SHADDAI,RUA,WALDEMAR VIZOTTO,138,JARDIM SANTA ELISA,18607502,SP,6249,9430800,"8511200,8730102,8800600,9499500"
00622976,1,,RUA,ANTONIO SAENS SURITA,80,CENTRO,18650000,SP,7103,8112500,
02561130,2,PAROQUIA SAO JOSE,PRACA,SAO JOSE,S/N,CENTRO,13800005,SP,6717,9491000,
02561130,2,PAROQUIA DIVINO ESPIRITO SANTO,ALAMEDA,MAURICIO DE NASSAU,688,CENTRO,13825000,SP,2953,9491000,
03937377,1,APFCM MARIA BEATRIZ,RUA,BELIZARIO ROMAN DE CAMPOS,159,MARIA BEATRIZ,13800380,SP,6717,8512100,
03937417,1,APFCM SANTA CRUZ,RUA,RIO DE JANEIRO,817,SANTA CRUZ,13800380,SP,6717,8512100,
00623971,1,,RUA,KIKOSABURO TANAKA,3876,CIDADE OCIAN,11704440,SP,6921,8112500,
03938194,1,,RUA,LIBERO BADARO,425,CENTRO,01008000,SP,7107,4619200,
00624942,1,MRLH LTDA,ALAMEDA,SANTOS,2300,CERQUEIRA CESAR,01418200,SP,7107,6462000,
02595819,2,,RODOVIA,"ABRAAO ASSED KM 31,4",S/N,ZONA RURAL,14150000,SP,7131,0162899,9319199
03939676,1,PP,RUA,DIB KAIRALLA,2320,CENTENARIO,15910000,SP,6727,9492800,
03939768,1,ONITY,AVENIDA,DR CARDOSO DE MELO,1855,VILA OLIMPIA,04548903,SP,7107,4672900,"6203100,6209100,7739099,4751201,9511800,8599603,4321500,8299799,4669999,4673700,4651601,6202300,8020002,9521500"
02604996,2,,ESTRADA,"STA M.DA SERRA/BARRA BONITA, KM 7",S/ N.,ZONA RURAL,17370000,SP,7041,9319199,"0113000,0151201"
04019676,2,CCR ITUVERAVA - COMUNIDADE CRISTA RUACH HA KODESH,RUA,ANTONIO ABDALA,315,ESTACAO,14500000,SP,6583,9491000,
00626863,1,,ALAMEDA,DOS TUPINIQUINS,997,PLANALTO PAULISTA,04077002,SP,7107,8513900,"8511200,8512100,7220700,9493600,9430800,9499500"
03941022,1,PPS,RUA,NOVE DE JULHO,1575,CENTRO,15470000,SP,6801,9492800,
02621611,2,,RODOVIA,ALKINDAR MONTEIRO JUNQUEIRA,S/N,ZONA RURAL,12900005,SP,6251,4110700,
03941381,1,,AVENIDA,ENGENHEIRO ARMANDO DE ARRUDA PEREIRA,2455,VILA GUARANI,04309011,SP,7107,4511101,"4541203,4511102,4541204,4512902,4542102,5229002"
03942534,1,,RUA,DANTE  ALDERIGO,306,SANTA ETELVINA,02678011,SP,7107,8112500,
03942856,1,,RUA,BELA VISTA,292,BELA VISTA,13207780,SP,6619,9491000,
02646676,2,,ALAMEDA,SANTOS,1787,CERQUEIRA CESAR,01419906,SP,7107,7020400,"6201501,6202300,6204000,6209100,6311900,8291100,8599604"
03943062,1,MRC,ALAMEDA,GRAJAU,129,ALPHAVILLE CENTRO INDUSTRIAL E EMPRESARIAL/ALPHAV,06454050,SP,6213,7020400,"8299799,6463800"
03943376,1,,RUA,JOAQUIM MOLEIRO,309,JD. BELA VISTA,14850000,SP,6919,9492800,
03943658,1,ASEL-TECH,RUA,SILVA BUENO,1660,IPIRANGA,04208001,SP,7107,2651500,"4663000,3321000,7739099,3319800"
02663781,2,LACTICINIOS SAO MIGUEL,RUA,ITAQUERI,335,ALTO DA MOOCA,03178000,SP,7107,4631100,
00629798,1,,AVENIDA,JABAQUARA,2741,MIRANDOPOLIS,04045004,SP,7107,5250801,7020400
03944209,1,,RUA,DAS ORTENCIAS,40,CIDADE JARDIM,16203145,SP,6229,8711502,"8599604,8800600"
02249938,1,,RUA,JOSE PAULINO DE ARAUJO,123,VILA ARRIETE,04445000,SP,7107,8011101,8020001
03944724,1,KEMIRA CHEMICALS,RUA,CONCEICAO DE MONTE ALEGRE,198,CIDADE MONCOES,04563060,SP,7107,2029100,"2014200,2019399,3314799,4663000,4683400,4684299,6311900,6463800,7120100,7739099"
00630936,1,,RUA,GAL OSORIO,1197,CENTRO,13010111,SP,6291,8112500,
00631227,1,,RUA,SOROR ANGELICA,465,JDM SAO BENTO,02452060,SP,7107,8112500,
00631665,1,,TRAVESSA,CORRENTINOS,138,VILA ALBERTINA,02373200,SP,7107,1351100,
02251614,1,,RUA,DA FRATERNIDADES,156,ALTO DA BOA VISTA,04738020,SP,7107,9430800,"9493600,9499500"
02709449,2,TRANSPETRO,ESTRADA,VELHA PIRASSUNUNGA,"KM10,5",ZONA RURAL,13660000,SP,6915,4940000,
03948398,1,PSDB - CABREVA - SP.,RUA,FRANCISCO NUNES,66,JACARE,13318000,SP,6269,9492800,
02251972,1,,RUA,HERMINIO SANGALLETI,108,SARGENTO JOSE CARLOS A. FERREIRA,17527632,SP,6681,0162899,9319199
02713529,2,,AVENIDA,CARLOS BOTELHO,718,SAO DIMAS,13416145,SP,6875,6512000,
02261492,1,,RUA,ANTONIO ACHE,803,JD IRAJA,14020600,SP,6969,8112500,
00633708,1,,RUA,JOAQUIM FLORIANO,72,ITAIM BIBI,04534000,SP,7107,6470101,
